year,ine_code,name,province_id,autonomous_region_id,population,debt,budget_line_amount,budget_line_amount_per_inhabitant,total_budget,total_budget_per_inhabitant
2015,4043,Felix,4,1,688,181000.0,25000.0,36.34,864080.01,1255.93
2015,15035,Fene,15,12,13385,815000.0,343961.46,25.7,9762491.71,729.36
2015,2031,Férez,2,8,705,833000.0,,,0.0,0.0
2015,6049,Feria,6,11,1209,323000.0,50608.76,41.86,990674.82,819.41
2015,49065,Fermoselle,49,7,1335,182000.0,6000.0,4.49,819846.06,614.12
2015,13040,Fernán Caballero,13,8,1069,0.0,19000.0,17.77,1263378.0,1181.83
2015,14027,Fernán-Núñez,14,1,9713,123000.0,258441.46,26.61,6577041.01,677.14
2015,18074,Ferreira,18,1,314,0.0,,,445352.22,1418.32
2015,49066,Ferreras de Abajo,49,7,565,0.0,,,435502.0,770.79
2015,49067,Ferreras de Arriba,49,7,414,0.0,,,0.0,0.0
2015,7023,Ferreries,7,4,4571,1795000.0,283891.92,62.11,5091520.47,1113.88
2015,49068,Ferreruela,49,7,518,0.0,,,622800.0,1202.32
2015,44101,Ferreruela de Huerva,44,2,69,0.0,,,130300.0,1888.41
2015,15036,Ferrol,15,12,69452,26262000.0,2882760.4,41.51,53950311.04,776.8
2015,8134,Figaró-Montmany,8,9,1094,2624000.0,,,1192866.82,1090.37
2015,8080,Fígols,8,9,43,0.0,,,130000.0,3023.26
2015,25908,Fígols i Alinyà,25,9,261,55000.0,20000.0,76.63,246082.16,942.84
2015,43058,"Figuera, La",43,9,117,21000.0,13551.0,115.82,351803.0,3006.86
2015,17066,Figueres,17,9,45346,28312000.0,,,51634760.07,1138.69
2015,43059,Figuerola del Camp,43,9,349,354000.0,32497.26,93.12,724569.77,2076.13
2015,12060,Figueroles,12,10,539,0.0,,,396149.14,734.97
2015,49069,Figueruela de Arriba,49,7,405,9000.0,,,0.0,0.0
2015,50107,Figueruelas,50,2,1229,0.0,1000.0,0.81,3139997.13,2554.91
2015,4045,Fiñana,4,1,2134,293000.0,121350.0,56.87,1597860.0,748.77
2015,4044,Fines,4,1,2143,1648000.0,342100.0,159.64,3136820.63,1463.75
2015,3069,Finestrat,3,10,6239,18166000.0,1118230.66,179.23,13007515.44,2084.87
2015,35008,Firgas,35,5,7486,3078000.0,638147.97,85.25,6142316.53,820.5
2015,22109,Fiscal,22,2,361,108000.0,35000.0,96.95,490300.0,1358.17
2015,15037,Fisterra,15,12,4775,351000.0,158573.09,33.21,3263481.56,683.46
2015,31105,Fitero,31,15,2022,636000.0,,,0.0,0.0
2015,17067,Flaçà,17,9,1060,0.0,,,811994.0,766.04
2015,43060,Flix,43,9,3754,0.0,426916.84,113.72,4793443.83,1276.89
2015,5073,Flores de Ávila,5,7,320,0.0,,,192715.0,602.24
2015,25092,"Floresta, La",25,9,160,0.0,373.0,2.33,202700.0,1266.88
2015,37129,Florida de Liébana,37,7,281,0.0,7577.0,26.96,218195.0,776.48
2015,8082,Fogars de la Selva,8,9,1470,801000.0,250700.0,170.54,1980000.0,1346.93
2015,8081,Fogars de Montclús,8,9,477,0.0,800.0,1.68,382530.87,801.95
2015,46126,Foios,46,10,7199,4038000.0,762839.69,105.96,4016255.37,557.88
2015,17068,Foixà,17,9,306,50000.0,11200.0,36.6,524152.96,1712.92
2015,24071,Folgoso de la Ribera,24,7,1153,0.0,,,580606.0,503.56
2015,27017,Folgoso do Courel,27,12,1089,0.0,1320.0,1.21,874806.72,803.31
2015,8083,Folgueroles,8,9,2285,94000.0,36619.0,16.03,1919212.0,839.92
2015,47062,Fombellida,47,7,185,0.0,240.0,1.3,160000.0,864.87
2015,50108,Fombuena,50,2,51,0.0,,,70600.0,1384.31
2015,47063,Fompedraza,47,7,118,0.0,,,135160.0,1145.43
2015,26062,Foncea,26,17,99,0.0,,,133142.06,1344.87
2015,25093,Fondarella,25,9,831,80000.0,22350.0,26.9,871100.0,1048.26
2015,3077,"Fondó de les Neus, el/Hondón de las Nieves",3,10,2583,0.0,1050.0,0.41,1835000.0,710.41
2015,4046,Fondón,4,1,1020,131000.0,34138.8,33.47,1317202.74,1291.38
2015,18076,Fonelas,18,1,1054,367000.0,174189.84,165.27,966359.84,916.85
2015,44102,Fonfría,44,2,31,0.0,100.0,3.23,85300.0,2751.61
2015,49071,Fonfría,49,7,837,0.0,,,502772.0,600.68
2015,8084,Fonollosa,8,9,1393,120000.0,80313.58,57.66,1691717.07,1214.44
2015,27018,"Fonsagrada, A",27,12,3838,337000.0,71543.85,18.64,3087304.63,804.41
2015,46127,"Font d'En Carròs, la",46,10,3761,594000.0,99868.37,26.55,2044082.73,543.5
2015,46128,"Font de la Figuera, la",46,10,2139,83000.0,59970.33,28.04,1437823.64,672.19
2015,8085,Font-rubí,8,9,1348,0.0,7500.0,5.56,1930131.98,1431.85
2015,17069,Fontanals de Cerdanya,17,9,450,0.0,,,897000.0,1993.33
2015,19117,Fontanar,19,8,2338,555000.0,,,0.0,0.0
2015,13041,Fontanarejo,13,8,281,57000.0,,,0.0,0.0
2015,46124,Fontanars dels Alforins,46,10,1003,667000.0,172791.43,172.27,1073869.51,1070.66
2015,17070,Fontanilles,17,9,144,0.0,,,317898.88,2207.63
2015,17071,Fontcoberta,17,9,1448,417000.0,72621.4,50.15,1104200.0,762.58
2015,31106,Fontellas,31,15,961,768000.0,,,0.0,0.0
2015,47064,Fontihoyuelo,47,7,33,0.0,,,0.0,0.0
2015,9127,Fontioso,9,7,54,0.0,,,125000.0,2314.81
2015,5074,Fontiveros,5,7,770,0.0,,,0.0,0.0
2015,22110,Fonz,22,2,944,349000.0,31552.3,33.42,1276232.44,1351.93
2015,26063,Fonzaleche,26,17,146,40000.0,24900.0,170.55,136000.0,931.5
2015,25094,Foradada,25,9,174,169000.0,21670.82,124.54,304290.14,1748.8
2015,22111,Foradada del Toscar,22,2,187,0.0,,,214177.46,1145.34
2015,17902,Forallac,17,9,1705,948000.0,226900.0,133.08,2655100.0,1557.25
2015,12061,Forcall,12,10,476,100000.0,46877.31,98.48,1586047.02,3332.03
2015,36018,Forcarei,36,12,3683,0.0,9000.0,2.44,2201000.0,597.61
2015,43061,Forès,43,9,51,71000.0,8650.0,169.61,534950.0,10489.21
2015,37130,Forfoleda,37,7,187,0.0,,,117377.46,627.69
2015,7024,Formentera,7,4,11878,0.0,930000.0,78.3,21962000.0,1848.98
2015,3070,Formentera del Segura,3,10,4206,245000.0,100056.0,23.79,2559330.0,608.5
2015,44103,Formiche Alto,44,2,180,74000.0,14000.0,77.78,459290.0,2551.62
2015,7025,Fornalutx,7,4,703,195000.0,56100.0,79.8,995189.68,1415.63
2015,17073,Fornells de la Selva,17,9,2528,0.0,41100.0,16.26,2512879.0,994.02
2015,36019,Fornelos de Montes,36,12,1794,82000.0,55700.79,31.05,1307000.0,728.54
2015,44105,Fórnoles,44,2,86,81000.0,,,0.0,0.0
2015,46125,Fortaleny,46,10,1039,0.0,500.0,0.48,693000.0,666.98
2015,44106,Fortanete,44,2,203,0.0,1030.15,5.07,287000.0,1413.78
2015,17074,Fortià,17,9,723,50000.0,14690.0,20.32,594000.0,821.58
2015,30020,Fortuna,30,14,9814,773000.0,238965.0,24.35,7578839.0,772.24
2015,48906,Forua,48,16,947,206000.0,,,0.0,0.0
2015,27019,Foz,27,12,9891,0.0,162203.56,16.4,6833283.58,690.86
2015,44107,Foz-Calanda,44,2,269,193000.0,,,255361.31,949.3
2015,15038,Frades,15,12,2460,119000.0,,,0.0,0.0
2015,37131,Frades de la Sierra,37,7,214,0.0,,,329300.0,1538.78
2015,22112,Fraga,22,2,14921,3959000.0,894400.0,59.94,11873200.0,795.72
2015,50109,"Frago, El",50,2,104,2000.0,,,0.0,0.0
2015,23033,Frailes,23,1,1651,692000.0,97000.0,58.75,1521495.82,921.56
2015,33023,"Franco, El",33,3,3859,694000.0,77600.0,20.11,3524703.0,913.37
2015,9128,Frandovínez,9,7,99,0.0,,,140000.0,1414.14
2015,8086,"Franqueses del Vallès, Les",8,9,19446,12098000.0,1980000.0,101.82,20726292.0,1065.84
2015,50110,"Frasno, El",50,2,415,131000.0,12142.54,29.26,564902.81,1361.21
2015,34072,Frechilla,34,7,176,73000.0,,,0.0,0.0
2015,42083,Frechilla de Almazán,42,7,24,0.0,,,56100.0,2337.5
2015,6050,Fregenal de la Sierra,6,11,4968,58000.0,,,0.0,0.0
2015,37132,"Fregeneda, La",37,7,382,0.0,,,0.0,0.0
2015,43062,Freginals,43,9,399,91000.0,15210.0,38.12,725156.0,1817.44
2015,18078,Freila,18,1,950,1202000.0,50000.0,52.63,1285000.0,1352.64
2015,50111,Fréscano,50,2,205,0.0,,,309521.35,1509.86
2015,16083,Fresneda de Altarejos,16,8,54,0.0,,,0.0,0.0
2015,40078,Fresneda de Cuéllar,40,7,178,0.0,10.0,0.06,134060.0,753.15
2015,16084,Fresneda de la Sierra,16,8,54,0.0,,,0.0,0.0
2015,9129,Fresneda de la Sierra Tirón,9,7,123,0.0,,,200800.0,1632.52
2015,44108,"Fresneda, La",44,2,474,161000.0,56598.0,119.41,422991.0,892.4
2015,5075,Fresnedilla,5,7,131,0.0,,,187885.47,1434.23
2015,28056,Fresnedillas de la Oliva,28,13,1554,1226000.0,,,0.0,0.0
2015,37133,Fresnedoso,37,7,108,0.0,,,103258.0,956.09
2015,10075,Fresnedoso de Ibor,10,11,293,61000.0,9400.0,32.08,200211.35,683.32
2015,9130,Fresneña,9,7,87,0.0,,,99500.0,1143.68
2015,9131,Fresnillo de las Dueñas,9,7,636,0.0,,,396000.0,622.64
2015,37134,Fresno Alhándiga,37,7,247,36000.0,7000.0,28.34,158730.14,642.64
2015,40079,Fresno de Cantespino,40,7,277,153000.0,28526.0,102.98,625000.0,2256.32
2015,42084,Fresno de Caracena,42,7,26,0.0,,,0.0,0.0
2015,40080,Fresno de la Fuente,40,7,94,0.0,,,137000.0,1457.45
2015,49075,Fresno de la Polvorosa,49,7,153,0.0,,,80856.01,528.48
2015,49076,Fresno de la Ribera,49,7,381,0.0,,,441192.62,1157.98
2015,24073,Fresno de la Vega,24,7,560,62000.0,21000.0,37.5,383500.0,684.83
2015,9132,Fresno de Río Tirón,9,7,195,0.0,4060.0,20.82,208110.41,1067.23
2015,9133,Fresno de Rodilla,9,7,49,0.0,,,108777.0,2219.95
2015,49077,Fresno de Sayago,49,7,204,0.0,,,0.0,0.0
2015,28057,Fresno de Torote,28,13,2041,764000.0,,,0.0,0.0
2015,34073,Fresno del Río,34,7,205,0.0,,,0.0,0.0
2015,5076,"Fresno, El",5,7,601,0.0,,,207000.0,344.43
2015,47065,Fresno el Viejo,47,7,946,255000.0,57000.0,60.25,1001200.0,1058.34
2015,9134,Frías,9,7,265,0.0,,,713994.0,2694.32
2015,44109,Frías de Albarracín,44,2,131,0.0,2850.0,21.76,296480.0,2263.21
2015,49078,Friera de Valverde,49,7,185,0.0,,,0.0,0.0
2015,29053,Frigiliana,29,1,3065,935000.0,,,0.0,0.0
2015,27020,Friol,27,12,3942,0.0,,,2709350.57,687.32
2015,34074,Frómista,34,7,822,64000.0,34600.0,42.09,874000.0,1063.25
2015,38013,Frontera,38,5,3926,1384000.0,360468.3,91.82,3684637.39,938.53
2015,16085,"Frontera, La",16,8,170,28000.0,,,0.0,0.0
2015,48035,Fruiz,48,16,547,0.0,,,0.0,0.0
2015,40081,Frumales,40,7,127,0.0,,,220600.0,1737.01
2015,19118,Fuembellida,19,8,13,0.0,,,60000.0,4615.38
2015,13042,Fuencaliente,13,8,1082,112000.0,92664.0,85.64,1186557.21,1096.63
2015,38014,Fuencaliente de la Palma,38,5,1730,649000.0,144811.32,83.71,3505365.73,2026.22
2015,19119,Fuencemillán,19,8,99,0.0,,,163000.0,1646.47
2015,50113,Fuendejalón,50,2,833,283000.0,,,0.0,0.0
2015,50114,Fuendetodos,50,2,144,480000.0,,,0.0,0.0
2015,44110,Fuenferrada,44,2,57,0.0,,,0.0,0.0
2015,29054,Fuengirola,29,1,77525,38013000.0,5230000.0,67.46,81576873.31,1052.28
2015,28058,Fuenlabrada,28,13,195180,28814000.0,4389000.0,22.49,147387939.03,755.14
2015,6051,Fuenlabrada de los Montes,6,11,1921,745000.0,97555.56,50.78,2215937.79,1153.53
2015,13043,Fuenllana,13,8,261,0.0,8000.0,30.65,144877.2,555.08
2015,26064,Fuenmayor,26,17,3146,1205000.0,239000.0,75.97,3075900.0,977.71
2015,47066,Fuensaldaña,47,7,1518,0.0,,,0.0,0.0
2015,45066,Fuensalida,45,8,11068,1344000.0,177567.94,16.04,7132000.0,644.38
2015,2032,Fuensanta,2,8,327,44000.0,,,0.0,0.0
2015,23034,Fuensanta de Martos,23,1,3160,198000.0,96436.32,30.52,2384244.08,754.51
2015,2033,Fuente-Álamo,2,8,2591,225000.0,58002.06,22.39,1636105.83,631.46
2015,30021,Fuente Álamo de Murcia,30,14,16284,17779000.0,2960020.0,181.77,13384561.16,821.94
2015,6052,Fuente de Cantos,6,11,4941,1284000.0,222400.0,45.01,4817579.0,975.02
2015,16086,Fuente de Pedro Naharro,16,8,1248,0.0,20600.0,16.51,957200.0,766.98
2015,29055,Fuente de Piedra,29,1,2613,1290000.0,166595.18,63.76,2772721.01,1061.12
2015,37135,"Fuente de San Esteban, La",37,7,1376,0.0,,,0.0,0.0
2015,40082,Fuente de Santa Cruz,40,7,128,0.0,,,134500.0,1050.78
2015,6053,Fuente del Arco,6,11,709,0.0,1100.0,1.55,984776.0,1388.97
2015,6054,Fuente del Maestre,6,11,6856,1519000.0,221000.0,32.23,5160912.2,752.76
2015,13044,Fuente el Fresno,13,8,3365,12000.0,43897.36,13.05,2184104.79,649.08
2015,40083,Fuente el Olmo de Fuentidueña,40,7,176,0.0,,,0.0,0.0
2015,40084,Fuente el Olmo de Íscar,40,7,68,0.0,,,0.0,0.0
2015,5077,Fuente el Saúz,5,7,182,0.0,,,0.0,0.0
2015,28059,Fuente el Saz de Jarama,28,13,6440,7733000.0,1142000.0,177.33,5072991.81,787.73
2015,47067,Fuente el Sol,47,7,181,33000.0,5708.0,31.54,189874.0,1049.04
2015,49079,Fuente Encalada,49,7,119,0.0,,,138151.5,1160.93
2015,14028,Fuente la Lancha,14,1,377,34000.0,,,695989.29,1846.12
2015,12063,Fuente la Reina,12,10,51,0.0,6.0,0.12,103002.0,2019.66
2015,14029,Fuente Obejuna,14,1,4894,978000.0,212699.32,43.46,3736900.0,763.55
2015,47068,Fuente-Olmedo,47,7,42,0.0,,,47000.0,1119.04
2015,14030,Fuente Palmera,14,1,10895,3271000.0,527875.87,48.45,7764048.64,712.62
2015,14031,Fuente-Tójar,14,1,721,0.0,7518.0,10.43,1260978.81,1748.93
2015,18079,Fuente Vaqueros,18,1,4457,2388000.0,359200.0,80.59,3073492.67,689.58
2015,2034,Fuentealbilla,2,8,1901,643000.0,113000.0,59.44,1432000.0,753.29
2015,42085,Fuentearmegil,42,7,197,0.0,,,170400.0,864.97
2015,9135,Fuentebureba,9,7,54,0.0,,,114100.0,2112.96
2015,42086,Fuentecambrón,42,7,41,0.0,,,72100.0,1758.53
2015,42087,Fuentecantos,42,7,53,0.0,,,60700.0,1145.28
2015,9136,Fuentecén,9,7,222,0.0,,,231475.96,1042.68
2015,37136,Fuenteguinaldo,37,7,706,0.0,4223.28,5.98,627500.0,888.82
2015,21033,Fuenteheridos,21,1,641,380000.0,43100.0,67.24,787500.0,1228.55
2015,19120,Fuentelahiguera de Albatages,19,8,136,0.0,,,193700.0,1424.27
2015,49080,Fuentelapeña,49,7,778,422000.0,104800.0,134.7,745746.0,958.54
2015,9137,Fuentelcésped,9,7,213,0.0,,,266538.0,1251.35
2015,19121,Fuentelencina,19,8,332,119000.0,16300.0,49.1,448000.0,1349.4
2015,16087,Fuentelespino de Haro,16,8,280,0.0,,,0.0,0.0
2015,16088,Fuentelespino de Moya,16,8,125,0.0,200.0,1.6,157100.0,1256.8
2015,37137,Fuenteliante,37,7,110,0.0,,,0.0,0.0
2015,9138,Fuentelisendo,9,7,96,0.0,,,0.0,0.0
2015,42088,Fuentelmonge,42,7,76,0.0,,,84200.0,1107.89
2015,19122,Fuentelsaz,19,8,104,0.0,,,400000.0,3846.15
2015,42089,Fuentelsaz de Soria,42,7,59,0.0,,,66300.0,1123.73
2015,19123,Fuentelviejo,19,8,70,0.0,2208.0,31.54,104569.0,1493.84
2015,9139,Fuentemolinos,9,7,97,0.0,,,0.0,0.0
2015,16904,Fuentenava de Jábaga,16,8,568,0.0,,,0.0,0.0
2015,9140,Fuentenebro,9,7,139,0.0,,,127400.0,916.55
2015,19124,Fuentenovilla,19,8,543,471000.0,29500.0,54.33,680300.0,1252.86
2015,40086,Fuentepelayo,40,7,914,102000.0,25220.0,27.59,1091300.0,1193.98
2015,40087,Fuentepiñel,40,7,99,0.0,,,155100.0,1566.67
2015,42090,Fuentepinilla,42,7,97,0.0,,,132000.0,1360.82
2015,40088,Fuenterrebollo,40,7,369,0.0,,,483300.0,1309.75
2015,37138,Fuenterroble de Salvatierra,37,7,252,0.0,,,377063.31,1496.28
2015,46129,Fuenterrobles,46,10,698,0.0,1000.0,1.43,720210.0,1031.82
2015,16089,Fuentes,16,8,465,0.0,,,422547.27,908.71
2015,44111,Fuentes Calientes,44,2,93,239000.0,39000.0,419.35,258000.0,2774.19
2015,44112,Fuentes Claras,44,2,528,0.0,,,297300.0,563.07
2015,41042,Fuentes de Andalucía,41,1,7190,888000.0,,,0.0,0.0
2015,5078,Fuentes de Año,5,7,126,0.0,2520.0,20.0,158615.0,1258.83
2015,12064,Fuentes de Ayódar,12,10,130,0.0,,,158300.0,1217.7
2015,37139,Fuentes de Béjar,37,7,254,0.0,,,271390.0,1068.47
2015,24074,Fuentes de Carbajal,24,7,103,0.0,11550.0,112.14,93790.0,910.58
2015,50115,Fuentes de Ebro,50,2,4594,142000.0,,,3293842.47,716.99
2015,50116,Fuentes de Jiloca,50,2,219,311000.0,7100.0,32.42,318024.0,1452.16
2015,6055,Fuentes de León,6,11,2415,0.0,300.0,0.12,1908307.18,790.18
2015,42092,Fuentes de Magaña,42,7,75,58000.0,8500.0,113.33,112500.0,1500.0
2015,34076,Fuentes de Nava,34,7,682,0.0,,,0.0,0.0
2015,37140,Fuentes de Oñoro,37,7,1070,829000.0,132500.0,123.83,773179.0,722.59
2015,49082,Fuentes de Ropel,49,7,416,0.0,,,251480.17,604.52
2015,44113,Fuentes de Rubielos,44,2,121,68000.0,4200.0,34.71,143501.0,1185.96
2015,34077,Fuentes de Valdepero,34,7,419,0.0,,,721250.0,1721.36
2015,49081,Fuentesaúco,49,7,1644,547000.0,169206.8,102.92,1107166.57,673.45
2015,40089,Fuentesaúco de Fuentidueña,40,7,249,0.0,100.0,0.4,200460.0,805.06
2015,49083,Fuentesecas,49,7,64,0.0,610.0,9.53,30986.04,484.16
2015,40091,Fuentesoto,40,7,112,0.0,,,0.0,0.0
2015,44114,Fuentespalda,44,2,285,0.0,39450.0,138.42,452450.0,1587.53
2015,9141,Fuentespina,9,7,769,0.0,,,732900.0,953.06
2015,49084,Fuentespreadas,49,7,322,0.0,,,162400.0,504.35
2015,42093,Fuentestrún,42,7,50,0.0,,,186500.0,3730.0
2015,40092,Fuentidueña,40,7,144,23000.0,10300.0,71.53,184000.0,1277.78
2015,28060,Fuentidueña de Tajo,28,13,1954,0.0,,,1348350.61,690.05
2015,23035,Fuerte del Rey,23,1,1409,0.0,15002.0,10.65,1166895.97,828.18
2015,16091,Fuertescusa,16,8,75,0.0,,,92915.01,1238.87
2015,22113,"Fueva, La",22,2,622,292000.0,222060.0,357.01,1128200.0,1813.83
2015,25096,"Fuliola, La",25,9,1291,725000.0,59500.0,46.09,794755.0,615.61
2015,25097,Fulleda,25,9,94,0.0,,,316033.0,3362.05
2015,31107,Funes,31,15,2471,883000.0,164401.7,66.53,2914881.0,1179.63
2015,31108,Fustiñana,31,15,2511,789000.0,,,0.0,0.0
2015,16092,Gabaldón,16,8,188,1000.0,480.0,2.55,160350.0,852.91
2015,18905,"Gabias, Las",18,1,19603,4122000.0,682142.95,34.8,9827524.65,501.33
2015,20038,Gabiria,20,16,491,281000.0,,,0.0,0.0
2015,4047,Gádor,4,1,3027,1135000.0,250899.18,82.89,2710000.0,895.28
2015,8090,Gaià,8,9,168,0.0,,,623461.13,3711.08
2015,3072,Gaianes,3,10,457,31000.0,,,0.0,0.0
2015,12065,Gaibiel,12,10,205,341000.0,72266.06,352.52,725494.28,3539.0
2015,20037,Gaintza,20,16,122,18000.0,,,0.0,0.0
2015,19125,Gajanejos,19,8,50,0.0,,,79000.0,1580.0
2015,37141,Gajates,37,7,166,0.0,,,137000.0,825.3
2015,28061,Galapagar,28,13,32294,24116000.0,4738996.95,146.75,27215921.6,842.77
2015,19126,Galápagos,19,8,2368,0.0,,,1075588.52,454.22
2015,31109,Galar,31,15,2074,0.0,,,2797383.0,1348.79
2015,21034,Galaroza,21,1,1486,1336000.0,,,0.0,0.0
2015,9143,Galbarros,9,7,29,0.0,,,122681.0,4230.38
2015,26065,Galbárruli,26,17,46,0.0,,,55900.0,1215.22
2015,48036,Galdakao,48,16,29344,0.0,,,0.0,0.0
2015,48037,Galdames,48,16,813,0.0,,,0.0,0.0
2015,35009,Gáldar,35,5,24235,16795000.0,2226589.52,91.87,16206655.9,668.72
2015,49085,Galende,49,7,1190,3415000.0,,,0.0,0.0
2015,18082,Galera,18,1,1150,1130000.0,,,0.0,0.0
2015,43063,"Galera, La",43,9,770,0.0,1450.0,1.88,1151200.26,1495.06
2015,26066,Galilea,26,17,363,22000.0,4680.0,12.89,507215.0,1397.28
2015,37142,Galindo y Perahuy,37,7,710,0.0,13500.0,19.01,485950.0,684.43
2015,37143,Galinduste,37,7,452,0.0,6500.0,14.38,320500.0,709.07
2015,37144,Galisancho,37,7,395,0.0,,,237910.79,602.31
2015,10076,Galisteo,10,11,992,102000.0,19500.0,19.66,1009264.46,1017.41
2015,4048,"Gallardos, Los",4,1,2973,158000.0,45675.0,15.36,1945000.0,654.21
2015,9144,"Gallega, La",9,7,54,0.0,,,56725.66,1050.47
2015,40093,Gallegos,40,7,94,0.0,3220.0,34.26,163611.67,1740.55
2015,5079,Gallegos de Altamiros,5,7,72,0.0,,,90000.0,1250.0
2015,37145,Gallegos de Argañán,37,7,291,29000.0,,,0.0,0.0
2015,47069,Gallegos de Hornija,47,7,137,0.0,,,0.0,0.0
2015,5080,Gallegos de Sobrinos,5,7,56,0.0,,,0.0,0.0
2015,37146,Gallegos de Solmirón,37,7,140,0.0,,,130034.52,928.82
2015,49086,Gallegos del Pan,49,7,129,0.0,,,0.0,0.0
2015,49087,Gallegos del Río,49,7,550,0.0,,,0.0,0.0
2015,8087,Gallifa,8,9,197,0.0,32339.14,164.16,325261.11,1651.07
2015,26067,Gallinero de Cameros,26,17,25,0.0,,,197550.0,7902.0
2015,31110,Gallipienzo/Galipentzu,31,15,106,53000.0,,,0.0,0.0
2015,50117,Gallocanta,50,2,160,0.0,1300.0,8.13,310400.0,1940.02
2015,31111,Gallués/Galoze,31,15,103,0.0,,,0.0,0.0
2015,50118,Gallur,50,2,2695,434000.0,78141.07,28.99,1745024.8,647.5
2015,44115,Galve,44,2,167,32000.0,,,0.0,0.0
2015,19127,Galve de Sorbe,19,8,109,0.0,,,0.0,0.0
2015,45067,Gálvez,45,8,3187,684000.0,,,0.0,0.0
2015,48038,Gamiz-Fika,48,16,1344,0.0,,,0.0,0.0
2015,49088,Gamones,49,7,101,0.0,,,0.0,0.0
2015,43064,Gandesa,43,9,3009,1698000.0,35456.0,11.78,2248046.0,747.11
2015,46131,Gandia,46,10,75514,250142000.0,15261070.0,202.1,72330575.0,957.85
2015,16093,Garaballa,16,8,72,0.0,250.0,3.47,125000.0,1736.12
2015,38015,Garachico,38,5,4966,508000.0,143314.09,28.86,4067944.0,819.16
2015,38016,Garafía,38,5,1590,160000.0,204943.86,128.9,2209958.93,1389.91
2015,48039,Garai,48,16,313,0.0,,,0.0,0.0
2015,31112,Garaioa,31,15,97,97000.0,,,0.0,0.0
2015,6056,Garbayuela,6,11,543,87000.0,16600.0,30.57,638500.0,1175.88
2015,43065,Garcia,43,9,583,47000.0,11400.0,19.55,1126210.22,1931.74
2015,10077,Garciaz,10,11,804,0.0,100.0,0.12,412500.0,513.06
2015,37147,Garcibuey,37,7,185,79000.0,,,0.0,0.0
2015,37148,Garcihernández,37,7,491,0.0,,,400000.0,814.67
2015,40094,Garcillán,40,7,453,0.0,,,276600.0,610.6
2015,45068,Garciotum,45,8,197,0.0,,,256827.0,1303.7
2015,37149,Garcirrey,37,7,73,0.0,,,103000.0,1410.95
2015,31113,Garde,31,15,157,75000.0,,,0.0,0.0
2015,44116,Gargallo,44,2,103,0.0,,,299401.96,2906.81
2015,28062,Garganta de los Montes,28,13,367,360000.0,71300.0,194.28,728099.66,1983.94
2015,5081,Garganta del Villar,5,7,40,0.0,,,60445.0,1511.13
2015,10078,"Garganta, La",10,11,446,38000.0,9032.97,20.25,381438.37,855.24
2015,10079,Garganta la Olla,10,11,1010,0.0,,,648616.62,642.2
2015,10080,Gargantilla,10,11,409,95000.0,,,252967.58,618.5
2015,28063,Gargantilla del Lozoya y Pinilla de Buitrago,28,13,351,0.0,,,545100.0,1552.99
2015,10081,Gargüera,10,11,126,0.0,,,0.0,0.0
2015,43066,"Garidells, Els",43,9,188,0.0,,,290800.0,1546.81
2015,31114,Garínoain,31,15,490,420000.0,,,0.0,0.0
2015,6057,Garlitos,6,11,630,0.0,500.0,0.79,658755.0,1045.64
2015,24076,Garrafe de Torío,24,7,1457,0.0,,,762050.0,523.02
2015,31115,Garralda,31,15,185,274000.0,,,0.0,0.0
2015,42094,Garray,42,7,702,0.0,,,907500.0,1292.73
2015,8088,"Garriga, La",8,9,15740,2580000.0,1064582.75,67.64,15507543.39,985.23
2015,17075,Garrigàs,17,9,423,0.0,700.0,1.65,314567.54,743.65
2015,17076,Garrigoles,17,9,160,0.0,,,179350.0,1120.96
2015,17077,Garriguella,17,9,842,711000.0,115576.06,137.26,889625.64,1056.56
2015,41043,"Garrobo, El",41,1,777,45000.0,3605.64,4.64,648975.04,835.23
2015,6058,"Garrovilla, La",6,11,2453,0.0,,,1727911.59,704.41
2015,10082,Garrovillas de Alconétar,10,11,2205,0.0,,,2277300.0,1032.79
2015,4049,Garrucha,4,1,8577,3279000.0,1901608.0,221.71,5352708.0,624.07
2015,10083,Garvín,10,11,92,0.0,,,140898.5,1531.51
2015,28064,Gascones,28,13,176,0.0,,,0.0,0.0
2015,16094,Gascueña,16,8,176,0.0,9500.0,53.98,350500.0,1991.48
2015,19129,Gascueña de Bornova,19,8,39,0.0,,,0.0,0.0
2015,11018,"Gastor, El",11,1,1809,0.0,2750.0,1.52,1580000.0,873.41
2015,10084,Gata,10,11,1593,0.0,,,998000.0,626.49
2015,3071,Gata de Gorgos,3,10,5885,1682000.0,392008.6,66.61,4336413.72,736.86
2015,48040,Gatika,48,16,1653,322000.0,,,0.0,0.0
2015,47070,Gatón de Campos,47,7,44,0.0,4386.0,99.68,110090.0,2502.04
2015,46902,Gátova,46,10,364,102000.0,47521.64,130.55,482376.34,1325.21
2015,29056,Gaucín,29,1,1670,1889000.0,280705.06,168.09,1890923.17,1132.3
2015,48041,Gautegiz Arteaga,48,16,858,158000.0,,,0.0,0.0
2015,8089,Gavà,8,9,46405,39106000.0,4410780.0,95.05,41619180.0,896.87
2015,46130,Gavarda,46,10,1113,0.0,1849.0,1.66,582271.0,523.16
2015,25098,Gavet de la Conca,25,9,287,0.0,1150.0,4.01,495781.36,1727.46
2015,5082,Gavilanes,5,7,619,375000.0,134300.0,216.96,497700.0,804.04
2015,20907,Gaztelu,20,16,164,81000.0,,,0.0,0.0
